task_05-01-2021/2021-01-05-15-59-46.jpg,1256.256,484.16,1920.0,1080.2752,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-01-31.jpg,740.928,497.6512,1389.312,1088.0,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-03-36.jpg,824.064,518.8672,1611.264,1088.0,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-04-40.jpg,1186.752,565.6512,1920.0,1088.0,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-05-59.jpg,1.92,449.4528,530.688,926.1056,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-06-25.jpg,1181.376,684.896,1920.0,1088.0,MESBLE,1920.0,1088.0
task_05-01-2021/2021-01-05-16-11-11.jpg,1414.464,397.4464,1881.408,748.544,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-18-27.jpg,1416.0,455.6544,1812.672,1088.0,MESBLE,1920.0,1088.0
task_05-01-2021/2021-01-05-16-19-32.jpg,835.584,452.1728,1920.0,1088.0,MESCHA,1920.0,1088.0
task_05-01-2021/2021-01-05-16-23-03.jpg,740.928,553.6832,1323.84,1088.0,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-23-07.jpg,667.776,569.1328,1896.96,1043.6096,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-24-04.jpg,1018.944,437.92,1916.16,1088.0,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-24-51.jpg,1343.04,532.3584,1912.32,1080.4928,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-26-11.jpg,1464.576,511.2512,1920.0,1088.0,MESCHA,1920.0,1088.0
task_05-01-2021/2021-01-05-16-28-40.jpg,1447.296,551.7248,1920.0,1088.0,MESBLE,1920.0,1088.0
task_05-01-2021/2021-01-05-16-29-10.jpg,1354.56,587.9552,1862.208,1088.0,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-29-30.jpg,915.456,521.5872,1918.08,1030.9888,ACCMOU,1920.0,1088.0
task_05-01-2021/2021-01-05-16-29-32.jpg,729.408,524.7424,1831.296,1001.2864,ACCMOU,1920.0,1088.0
task_05-01-2021/2021-01-05-16-29-43.jpg,611.712,365.6768,1292.16,816.1088,ACCMOU,1920.0,1088.0
task_05-01-2021/2021-01-05-16-32-23.jpg,649.536,157.6512,862.272,324.4416,MESNON,1920.0,1088.0
task_05-01-2021/2021-01-05-16-33-41.jpg,881.856,475.0208,1920.0,954.176,SITTOR,1920.0,1088.0
task_05-01-2021/2021-01-05-16-37-21.jpg,1070.976,622.7712,1920.0,951.1296,MESBLE,1920.0,1088.0
task_05-01-2021/2021-01-05-16-38-32.jpg,1167.552,339.456,1920.0,841.2416,MESCHA,1920.0,1088.0
