task_05-01-2021/2021-01-05-17-33-42.jpg,835.584,407.0208,1746.432,989.7536,ACCMOU,1920,1088
task_20210615_Lab/2021-06-15-09-11-13.jpg,1329.6,229.284,1597.824,567.0,MESCHA,1920,1080
task_21-01-2021/2021-01-21-13-42-10.jpg,908.928,337.4976,1258.176,737.0112,MESBLE,1920,1088
task_21-01-2021/2021-01-21-14-03-36.jpg,764.16,275.808,1315.968,627.0144,MESCHA,1920,1088
task_20210525_UPS/20210525-164853_(30.0).jpg,611.712,349.1392,1917.312,997.9136,PIEBAV,1920,1088
task_20210523_UPS/20210523-185711_(19.0).jpg,516.096,354.2528,1066.368,864.6336,PIEBAV,1920,1088
task_2021-03-01_11/20210301-114108_(5.0).jpg,690.816,443.6864,1067.136,628.864,MESBLE,1920,1088
task_20210612_1_Lab/2021-06-12-06-23-13.jpg,1174.656,195.048,1758.336,595.62,MESCHA,1920,1080
task_2021-03-01_09/20210301-091005_(7.0).jpg,638.784,380.0384,1169.472,704.1536,VEREUR,1920,1088
task_20210705-07_balacet/2021-07-07-08-02-20.jpg,613.056,362.34,911.616,727.272,SITTOR,1920,1080
task_2021-03-01_08/20210301-085714_(11.0).jpg,432.384,440.64,849.408,837.9776,MESCHA,1920,1088
task_2021_11_03-04_cescau4/2021-11-03-15-56-51.jpg,1312.512,380.592,1733.952,876.528,SITTOR,1920,1080
task_20210615_Lab/2021-06-15-13-53-19.jpg,1412.544,262.116,1783.104,545.724,MESCHA,1920,1080
task_20210612_1_Lab/2021-06-12-06-00-45.jpg,1196.352,603.612,1676.928,1076.436,MESCHA,1920,1080
task_20210417_UPS/20210417-165826_(5.0).jpg,997.632,621.1392,1234.944,819.9168,MESBLE,1920,1088
task_20210624_balacet/2021-06-24-06-10-39.jpg,629.184,333.504,1250.496,655.776,MESCHA,1920,1080
task_20210616_Lab/2021-06-16-18-19-58.jpg,684.48,238.788,1198.848,861.192,MESCHA,1920,1080
task_2021-03-01_09/20210301-092325_(19.0).jpg,119.616,0.0,1482.048,816.1088,TOUTUR,1920,1088
task_20210523_UPS/20210523-181831_(11.0).jpg,650.688,306.816,1297.728,1088.0,PIEBAV,1920,1088
task_20210227/20210227-172143_(16.0).jpg,600.192,297.024,1234.944,1066.8928,TOUTUR,1920,1088
task_20210227/20210227-150814_(5.0).jpg,640.512,552.8128,955.392,1088.0,MESCHA,1920,1088
task_2021_11_03-04_cescau4/2021-11-03-16-17-11.jpg,1538.112,469.692,1920.0,1080.0,MESCHA,1920,1080
task_2021-03-01_14/20210301-144537_(20.0).jpg,1362.432,731.136,1754.112,1088.0,MESBLE,1920,1088
task_2021_11_03-04_cescau4/2021-11-04-08-04-46.jpg,1283.328,485.352,1557.12,665.712,SITTOR,1920,1080
task_21-01-2021/2021-01-21-13-28-59.jpg,519.168,302.7904,1454.976,777.4848,MESCHA,1920,1088
task_20210612_1_Lab/2021-06-12-05-44-37.jpg,621.312,277.56,897.408,673.056,MESCHA,1920,1080
task_2021-03-01_13/20210301-130458_(7.0).jpg,239.232,441.728,957.12,789.0176,MESCHA,1920,1088
task_06-01-2021/2021-01-06-10-49-02.jpg,414.912,661.7216,1155.84,1088.0,MESCHA,1920,1088
task_19-01-2021/2021-01-19-11-09-34.jpg,210.432,138.8288,1130.88,623.0976,MESCHA,1920,1088
task_2021_11_03-04_cescau4/2021-11-03-16-27-07.jpg,1090.368,484.272,1446.528,641.196,MESNON,1920,1080
task_20211204_Orlu/2021-12-24-07-50-53.jpg,935.04,492.372,1617.216,743.256,MESCHA,1920,1080
