task_20210625_balacet/2021-06-25-05-31-17.jpg,1136.64,746.388,1730.88,1080,MESCHA,1920,1080
task_20210625_balacet/2021-06-25-05-31-17.jpg,673.536,302.616,1236.864,671.22,MULGRI,1920,1080
task_20210625_balacet/2021-06-25-05-31-09.jpg,744.96,308.448,1179.072,568.944,MULGRI,1920,1080
task_20210625_balacet/2021-06-25-05-31-09.jpg,474.816,451.224,1111.488,935.496,MESCHA,1920,1080
task_05-01-2021/2021-01-05-17-12-35.jpg,270.144,0,416.448,197.1456,MESNON,1920,1088
task_05-01-2021/2021-01-05-17-12-35.jpg,0,532.7936,490.56,971.584,ACCMOU,1920,1088
task_05-01-2021/2021-01-05-17-12-35.jpg,876.864,372.7488,1169.472,708.832,MESCHA,1920,1088
task_2021_11_03-04_cescau4/2021-11-04-07-46-55.jpg,1146.624,489.024,1344.576,664.74,MESNON,1920,1080
task_2021_11_03-04_cescau4/2021-11-04-07-46-55.jpg,1388.352,622.836,1726.848,1080,MESNOI,1920,1080
task_2021_11_03-04_cescau4/2021-11-04-07-13-55.jpg,1142.784,490.212,1394.112,661.824,MESHUP,1920,1080
task_2021_11_03-04_cescau4/2021-11-04-07-13-55.jpg,1292.928,540,1676.928,1080,MESNON,1920,1080
task_20210624_balacet/2021-06-24-08-22-41.jpg,1098.048,393.336,1920,767.664,MESCHA,1920,1080
task_20210624_balacet/2021-06-24-08-22-41.jpg,712.128,343.116,1113.408,551.556,MULGRI,1920,1080
task_20210624_balacet/2021-06-24-06-13-47.jpg,478.656,472.392,839.424,974.16,MESCHA,1920,1080
task_20210624_balacet/2021-06-24-06-13-47.jpg,715.968,323.784,1277.568,555.336,MULGRI,1920,1080
task_20210624_balacet/2021-06-24-08-52-19.jpg,800.832,339.228,1057.536,538.056,MULGRI,1920,1080
task_20210624_balacet/2021-06-24-08-52-19.jpg,1111.488,354.348,1920,910.008,MESCHA,1920,1080
task_05-01-2021/2021-01-05-17-21-14.jpg,233.472,555.2064,795.072,755.072,MESCHA,1920,1088
task_05-01-2021/2021-01-05-17-21-14.jpg,743.04,92.9152,1835.136,964.2944,ACCMOU,1920,1088
task_2021_11_03-04_cescau4/2021-11-04-07-57-50.jpg,759.168,628.02,1087.872,1079.244,MESNON,1920,1080
task_2021_11_03-04_cescau4/2021-11-04-07-57-50.jpg,1335.936,484.272,1813.824,661.932,MESNON,1920,1080
